Movie,Review
Batman,"This is the Batman movie I've been waiting for. The popular series has been on hiatus after the terrible 1997's Batman and Robin that nearly ruined the franchise. Well Batman is back and better than ever. In Batman Begins acclaimed writer/director Christopher Nolan explores the mysterious origins of the legendary Dark Knight. With an all star cast including Christian Bale, Michael Caine, Liam Neeson, Katie Holmes, Gary Oldman, Cillian Murphy, Tom Wilkinson, Rutger Hauer, Ken Wanatabe, and Morgan Freeman. You can go wrong with a cast like that. Christian Bale steps into the role of Bruce Wayne and Batman. He's phenomenal in the role playing three very distinct characters in one film pulling it off respectively. He plays the angry grown up Bruce who's full of rage and guilt, the arrogant billionaire playboy persona he shows to the public who spends his days dating beautiful super models and buying things that aren't for sale. Christian also plays Batman and he's the perfect choice to bring this popular character to life in ways that none of the other actors were able to no offense. Bale's fantastic in it and makes us care just as much about Bruce as we do Batman. The voice he came up with is fitting for the character and didn't bother me. Michael Caine is superb as Bruce's most trusted butler Alfred providing comic relief and acts as Bruce's conscious keeping him on the right track. Liam Neeson is solid as the mysterious Ducard who is Bruce's mentor. He offers him guidance and eventually becomes one of the films main villains later on in the movie. Liam is effective as both Bruce's mentor and a formidable foe to Batman. Well done. Katie Holmes is good as Assistant D.A. Rachel Dawes a childhood friend to Bruce and potential love interest. Gary Oldman is excellent as Jim Gordon one of the only honest cops left in Gotham City. Gary is so good you forget that he's acting. He inhabits the role of Gordon and is perfect for it. Cillian Murphy is exceptionally creepy as Dr. Jonathan Crane better known to comic book fans as the twisted Scarecrow. He's a gifted actor and his character does sort of take a back seat to Ra's in the third act but he was still good as the deranged villain. Tom Wilkinson is terrific as the menacing crime boss Carmine Falcone. He's the first villain Bruce faces when he returns to Gotham as Batman and Tom Wilkinson's role in the film may not be large but he proves to be another effective villain (like Neeson, Murphy, and Wanatabe) in the great ensemble cast. Rutger Hauer is solid as the greedy Mr Earle whose trying to take control of Wayne's company in his limited screen time. Ken Wanatabe's impressive as Ra's Al Ghul the cult leader of the League of Shadows. His part is very brief and he doesn't have much dialogue either but he makes the best of the small role of someone you definitely wouldn't want to mess with. Lastly veteran actor Morgan Freeman is fantastic as scientific genius Lucius Fox who works alone in the forgotten Applied Science Divsison located in the basement of Wayne Enterprises where Bruce finds the tools he needs to become Batman. Lucius helps Bruce in his quest of ridding Gotham of crime and corruption. His character may even very well know Bruce is Batman but there's an unspoken understanding and respect between them that grows into an admiring friendship. I quite honestly can't think of one thing about this movie that I didn't like. From director Christopher Nolan daring vision of bringing Batman into a realistic world to the great all star cast who are good in their roles to the exhilarating action sequences that at least felt very realistic and not something that was made up in a computer and of course the re-imagining the Batmobile known as The Tumbler. This Batmobile is truly unlike any other vehicle you've ever seen and they really did build it so the Tumbler can actually do nearly everything it does in the movie. It gets just enough screen time that makes you wanting more of it but in a good way. Also worth mentioning is the music for the movie by Hans Zimmer and James Newton Howard. It matches perfectly with whats happening on the screen and the tone of the film. Batman Begins is a spectacular adventure with plenty of action especially the second half. It's now one of my favorite movies and I can't wait to see what Christopher Nolan has in stored next for the sequel. Nolan has taken this Batman movie and done justice to the character. It has character development, drama, suspense, and humor (from mostly Caine, Freeman, and some from Bale) with just the right amount of action thats well executed including Bruce's fight with Ra's in the Himalayan monastery perched on a mountain, and an intense chase with Batman in the Tumbler on the streets and rooftops of Gotham. The action packed monorail chase sequence finale will have you on the edge of your seat too and if you're not than something's wrong with you. This film had a great balance of character development, action, drama, suspense, and some humor. Nolan is admirable in making this film crafting an intricate story that's a character driven action crime drama that makes you care about Bruce and Batman while he tries to save Gotham from sinister villains instead of just making it into a special effects extravaganza with zero character development, a poorly written plot, and so-so action sequences. Yeah I'm talking about you Spider-man 3 and Transformers 2. Overall I really enjoyed this movie and I recommend it to anyone looking for an entertaining action adventure based on a comic book. Go see it. You won't be disappointed with Batman Begins."
Batman,A new movie and an excellent start to the Batman series from Nola
Batman,"""Batman Begins"" is an absolute triumph!! Christopher Nolan has done what Tim Burton and Joel Schlockmacher could not. Give us a caped crusader with a totally believable human side to him. Where the earlier films seemed to be mainly about casting gimmicks, ""Batman Begins"" is purely about the story. And what a terrific story."
Batman,"It's always a challenge to take material from the comic to the screen, and to make it powerful enough, and entertaining enough, without getting overly preachy with the material, getting hyper kinetic with the action, or worst of all losing your audience. The last Batman film, Batman & Robin, committed the later crime, and put a stigma on the franchise for several years. But now there is Christopher Nolan, talented director behind the cult favorite Memento, and the under-rated Insomnia remake of 2002, who has taken the origins of the Dark Knight into a different direction, or at least to a better one. His film, Batman Begins, has the power, has the entertainment, and it doesn't cheat its target audience (the die-hard Batman fans) or the general public. There isn't as much humor as the first film (this film's only tiny liability), but there is that genuine dark sensibility that can take in kids as well as adults. That the story and characters are as important as the action sequences and fights is another bonus."
Batman,"Chris Nolan's 2005 Cult Hit 'Batman Begins' is one of my all-time favorite films. A fantastic film in all aspects! Nolan presents Batman like never before, he justifies everything and that too in the most interesting manner. I've seen this flick at least, 5-6 times and I keep loving it more and more and more. A winner all the way! "
Batman,"BATMAN BEGINS rejuvenates if totally regenerates a film franchise . After Tim Burton's idiosyncratic vision of the comic strip , the film series became very stuck with the Joel Scumacher version . You wouldn't really blame Warner Bros if they'd ended the franchise there and then due the law of diminishing returns .Indeed it might have been seen as something of a risk casting so many big name ( Read expensive ) actors in one movie . The fact that on its first week of release it only entered the top ten weekly box office must have frightened the studio executives , only to have their fears extinguished where the movie rallied strongly spending two weeks at the top followed by several weeks in the top ten "
Batman,"18 June 2005. I didn't go rushing into this movie, my wife made me. Thus, as soon as I could I was looking for things I didn't like about Batman Begins and naturally I found plenty of problems with the movie."
Batman,"And so the story begins. Well, according to 'Batman Begins' anyway. This is a very long film, but if offers a detailed account of Bruce Wayne's life, and for the first time in the franchise we really get to know the character. We know where he comes from, what motivates him, and understand why he becomes Batman. Bruce becoming Batman is shown in detail, and I enjoyed that."
Batman,"It had some original stuff that displayed intelligence and thought with regards to his suit, car and weaponry. It did try to dwell on Bruce a lot more and convey some of his darkness but I found towards the end it became very Hollywood-ised. Sometimes filmmakers try to over complicate things and this was a good example."
Batman,"What we see in this movie is the ""dark & gritty"" (TM) Batman, which was introduced by Frank Miller in 1986 in the comics mini-series Dark Knight Returns, which was an alternate future version of Batman. But Miller also gave the ""real"" comics Batman the dark & gritty treatment in the seminal Batman: Year One story, which is perhaps the greatest Batman story ever created (also because of the effective artwork of the excellent David Mazzuchelli), and which chronicles, among other things, Bruce Wayne's initial (pre-Batman) martial arts training in a remote mountain region. In the comics, a creative force as strong as Frank Miller was bound to yield massive imitation by less original comics creators - and so the early 1990s saw the Batman character getting consistently and increasingly dark & gritty, to the extent that the entire Batman universe was based on that darkness and grit."
Batman,"Batman Begins is easily one of the best superhero movies ever made.the movie basically tells the story of the genesis of the caped crusader.obviously,there is a fair amount of character development involved,which you would expect based on the title.but not so much that the film becomes tedious.Batman is shown as more of a full dimensional character than in previous incarnations.this version is also more faithful to the comic.Director Christopher Nolan shows great skill as a director,pacing the film very well.there are also some touches of humour throughout and we get to see a more human side to Bruce Wayne.The villains are also more fully realized than in most movies of the genre,instead of simply being devices for the hero(the protagonist)to have a villain(antagonist)to defeat.Gary Oldman and Morgan Freeman are standouts in their respective roles,as is Liam Neeson.Katie Holmes Has yet to reach the level of maturity require for her role,so she is a bit weak.This Batman movie is less cartoonish than previous efforts,and is closer to the realm of realism(relatively speaking)the movie is also more thoughtful than many movies depicting superheros there is much more substance.in fact more substance than style,though it is just stylistic enough.All in all a brilliant depiction of the origin of the caped crusader.this movie sets the bar high for its successor,the Dark Knight,which is to be released sometime in 2008. 10/10"
Batman,"I am reluctant to jump on the bandwagon of either loving or hating this film, because it appears that is the popular thing to do when reflecting on the films of 2005. I still feel that it is worthy of a great deal of praise as it brought new life to Batman after a series of failed films in the 90s."
Batman,"I don't worry and obsess too much about 'superhero' flicks. I just expect them to suck and take what enjoyment I can from them. So the relatively high quality and watch-ability of ""Spider-Man"" and ""X-Men"" was a great surprise to me, since I had fully expected them both to be lame, camp, and stupid. But instead, both flicks were well made films with warmth, dignity and humor, as well as being pleasant tributes to the memories of decades of entertaining stories and the comic book creators who made them."
Batman,"All i can say is thank you Chris Nolan,,,I still think you will have to be a magician to beat Tim Burton's Batman film's but Nolan has is well on his way to becoming Houdini. This is a film that describe's Batman as he was in the comics and i think as Bob Kane imagined...So how has Nolan done it..Simple..i've seen the xtras on the Region 2 DVD and it appears that he didn't rush anything and really worked hard on this and recruited the best of the best in the movie making business,it's an extremely hard character to portray and a risky franchise as a director to do a good job as Joel Schumacher found out. He has had some good films like The Lost Boys etc but his take on the Batman was purely a joke and i think he had potentially ruined a huge money making franchise...But however it has been saved with Nolan's amazing take on Gotham and Christian Bale's Dark Knight which truly is an amazing likeness to the comics,,,This film has everything that we wanted and more because it has a beginning a middle and an amazing end which makes batfan's itching for more and a sequel which promises just that,,,it has an all star cast too,Morgan Freeman and doing an amazing job in succeeding the great Michael Gough's Alfred we have Michael Caine..The villain is the Scarecrow but in true Gotham Style there are more corrupt going's on in Gotham than good and who are they gonna call to clean it up..Simple.....THE BATMAN...This film has more gadget's and lifelike special effects than any other Batman Film so it's definitely one to watch..Thanks and i hope you enjoy it as much as i did.."
Batman,"This film easily trumps any live-action incarnation we've scene of the Dark Knight before, borrowing heavily from both the comics and the Dini and Co. animated series. This is a hard, fast, driving, heartfelt epic that draws you into the character of Bruce Wayne and makes you damn well care. Batman doesn't play second-fiddle to the villains here like in the other films. It's his movie and that's the way it should be."
Batman,"I just came back from a special screening of Batman Begins and I must say this is the best movie I have yet seen this year. All of the blockbuster movies I had seen this year with much expectation have been disappointing. But Batman Begins is not the typical corny action film; it incorporates all aspects of genre: action, fantasy, drama, and even comedy. I was at the edge of my seat from the thrills in some scenes and clapping & laughing from the humorous lines that director Christopher Nolan had written for the characters. I was really amazed by the acting performances from the new generation of actors, assuming that they wouldn't have been able to compete with and compliment the talented, veteran actors such as Michael Caine, Morgan Freeman, Gary Oldman, and Liam Neeson. I mean you couldn't have asked for better actors!! Christian Bale was just perfect for the role: he had the intensity, physique, and charm you'd expect a Batman character to encompass. Every actor was casted perfectly for their roles. I even give props to Katie Holmes for playing a district attorney considering her previous roles consisted of ""the young girl"" or ""girlfriend"". "
Batman,"'Batman Begins' started on the right foot and started the best superhero trilogy of all time. In this film, the protagonist character is so well represented, that the whole environment around him seems to reinforce his characteristics. Gotham City has never been so well represented, and the scenarios that gave life to the city made it seem that it was always night and that perfectly portray the darkness experienced by the bat man. To complete such harmony, the plot created in the viewer a sense of reality so well thought out that darkness seemed to be everywhere, except in the moments of light from Bruce's past in the dear Wayne mansion, or when it involved him with other dear characters, like Rachel and her butler Alfred. And, magnificently, the villains Falcone, Scarecrow and Ra's Al Ghul only magnify the story further by gradually causing terror in Gotham, spreading crime until it reaches the main point that gives life to the bat man, protecting the city from its own destruction, and justly the one who contributed most to bringing Batman to life became the one who most needed to get him out of the way simply because of a divergence of opinions that define a hero of the villain, although still within the line of justice. It is an intelligent morality and better preached than in any other superhero film, and that define hero as such, but that still makes you understand and admire the lines of reasoning of all the characters, including the villains. If you have never been satisfied with superhero stories so far and consider them silly, watch this movie and you will never have the same opinion again, and you will see that reality is much more like comic fiction than you think."
Batman,"Over the years the Gotham City that was once a dark place lined with evil and corruption, in desperate need of a hero, deteriorated into a circus tent of Hollywood displays with over-dramatic architecture and special effects... Where criminals dance around in blacklight sensitive face paint and so-called villains compete for best comedic performance. Behind all the bright lights and all-star celebrity casting, we lost grasp of what the saga is really about: Batman."
Batman,"I've just come back from a preview screening of Batman Begins. I went in with low expectations, despite the excellence of Christopher Nolan's previous efforts. Talk about having your expectations confounded! This film grips like wet rope from the start. I won't give away any of the story; suffice to say it mixes and matches its sources freely, tossing in a dash of Frank Miller, a bit of Alan Moore and a pinch of Bob Kane to great effect. "
Batman,"I never thought Christian Bale could displace Michael Keaton as the best batman, but, sorry Michael, the deed is done."
Batman,"Batman Begins, the much hyped, much publicised 'reboot' of the Batman franchise is finally here and boy what a treat it is! I was a big fan of Tim Burton's take on Batman, his portrayal of the dark knight as a brooding and reluctant bringer of justice, I always felt fit perfectly with the imagery of the comic books and gave a great feel to the whole Batman mythology. The following outings of Batman Forever and Batman and Robin, were less than splendid though. Over-blown campy nonsense with two-dimensional characters being upstaged by a campy over the top rouges-gallery of villains."
Batman,"While I enjoy Tim Burton ""Batman"" immensely, I cannot stand this one. What are the problems with ""Batman Begins""? Well, I can name at least three ones. But what three!"
Batman,"""Batman Begins"" is the best batman film made so far. While Tim Burton's 1989 movie is already a box office classic, Batman Begins has all of the gritty power that made Batman famous in the first place. Chris Nolan has done what Tim Burton and Joel Shumacher couldn't do, which is make a comic book film true to the actual comic. While Nolan's direction is amazing David s. Goyer's script is great. "
Batman,"It's been a long time since I've seen the Tim Burton Batman films, heck, it's been a long time since I've seen this one when it first came out. But after seeing all three of the Dark Knight incarnations under Christopher Nolan, I'd have to say that his vision best defines the comic book character that evolved over the past decade. I never cared for the campy Adam West version of the mid-Sixties TV series, and even looking back at the early comic book stories, the appeal of the character was always geared more toward a kid's eye view of good guys triumphing over bad guys. With ""Batman Begins"" the character enters the adult world as a complex hero/anti-hero with conflicting emotions and a motivation in precarious balance between justice and revenge."
Batman,"Forget Joel Schumacher's camp, crappy Batman. Actually, with all due respect, forget Tim Burton's moody, dark take on the hero, too: this is the Batman film fans have been waiting for ever since Bob Kane created the character in 1939. "
Batman,"I have just seen The Dark Knight, and while I wanted to review it as fast as I could, I felt it might make more sense to at least review it's prequel, Batman Begins. Batman Begins is a really good movie. It focuses on Bruce Wayne's beginnings. How he became Batman, and why he did so. He reflects a lot about his parents' death from a murderer, and gets sent to jail after having his revenge (in other words, shot him to death). In jail, there is a mysterious man that will bring to another mysterious man by the name of Râs-Âl-Ghul, who trains him to become a warrior. And, after harsh choices, Bruce Wayne then becomes Batman."
Batman,"I caught this offering on a freeview channel. And at first I began to wonder if the listings had got screwed-up. Where was Batman? For a seemingly indefinite time, somebody - I suppose it was Bruce Wayne - was faffing about in what I think were the Himalayas. They were mountains anyway. There was a bald-headed monk with a self-satisfied gaze like a hang-over from Quai Chang Kane's adventures, and Wayne getting the crap kicked out of him frequently. Here, I gather, was supposed to be the 'why he became Batman' expose, but the whole boring and verbose pantomime went on for so long that this little grasshopper dozed-off before he could grasp the pebble."
Batman,"""Batman"" is all about a man who battles his enemies and inner demons. It's about fear, acceptance, morality and reality: Batman is not a superhero, contrary to popular belief. He doesn't have extraordinary powers. He's human, physically and emotionally. That is why Batman has always appealed to me, and I imagine many others feel the same way."
Batman,"Batman Begins - The beginning chapter of the Caped Crusader(played spot-on by Christian Bale)'s exploits in Gotham City. Chalk it up to the Brits to finally get a Batman movie right. Now don't get me wrong. I liked elements of Batman and Batman Returns, but for all of the beautiful sets and bangs and whistles, Batman was a 2-dimensional supporting character in his own films, and we never saw much of anything that drove him to don the costume and battle evil. Batman needed a beginning, and now he has it. The first hour is spent delving into Batman's past as Bruce Wayne as a child gets the crap scared out of him by bats, and watches his parents get murdered right in front of him (I actually cried here, to my surprise). It's dark, gritty, and emotional. We see Bruce get trained physically and mentally. He learns to harness his fear and use it. Fear as a weapon is a recurring theme in the movie, a key tool of Batman that was somehow left out of the other movies, and the old 60's show. Batman then returns to Gotham and vows to put a stamp on the corruption and evil."
Batman,This film is a whole lot different than the other Batman films.
Batman,"So they wanted to reinvent Batman. And they did it with a mentoring sequence, an evil mentor, a psychological problem, a Q from James Bond movies, a sweetheart from the childhood, good cop, bad cop, a scarecrow as an enemy, a drug to make the city in fear. OK. Good work."
Batman,"This is the best rendition of Batman ever. Perhaps for the first time a movie is better than the original comic. What makes this movie so great is the character development of Bruce Wayne and casts surrounding him being perfect. Sure the looks and the mood builds on the ""Dark Knight"" version of the Batman of the '90s, but this is more intelligently done, and every i's are dotted and t's crossed on it's plot, character depiction, and special gadgetry that Batman always flaunts."
Batman,"For those of you who were disappointed with the last few Batman movies, 'Batman Begins' redeems the caped crusader in a big way. 'Batman Begins' takes us on a journey through Bruce Wayne's tragic past again, giving us a real insight into what drives and fuels his quest against suffering and injustice. We discover how the billionaire came to be trained in the martial arts, develop his alter ego, and acquire his technological arsenal. Christian Bale gives us a riveting performance as not only a very dark hero, but also a tortured soul looking for the means to combat the wrongs of society, a society that we see is also responsible for the death of his beloved parents. Another thing we notice from the beginning is this story does not tie into that of the other movies in the series. This is however not a disappointing feature, in fact it seems to breathe new life into this timeless classic. So for all of us who have followed the Dark Knight's journey's, strap yourself in for a wild and inspiring ride."
Batman,"Those expecting a fine experience based on prior Nolan projects, even Bale ones, are bound to be disappointed. I was."
Batman,"This is my first post after joining the IMDb. And what better way than to start with my favorite Super Hero. Last night, I attended the opening night showing of Batman Begins. I came out of that theater in total awe and I am totally and completely amazed. They have finally made what has got to be the best Batman movie ever as well as the most real interpretation. I have to agree with Christopher Nolan's goal about making this movie turn out the way the first Superman movie of 1978 did and they executed it to the fullest. A true origin movie of Batman. "
Batman,"I've seen all of Batman movies and they were OK at best and sometimes awful .. I nearly lost hope of this series but when I heard that Nolan is directing the next Batman .. I braced myself to a very good movie at least and Nolan hasn't let me down .. it is the only Batman movie that you could call a masterpiece even people who liked it less consider it a very good movie and the best batman (so far). This movie is loaded with class A starts (like other batman movies) but they are the best of the best .. Liam Neeson & Michael Caine were very good .. Morgan Freeman wasn't at his best but he was OK at least .. Christian Bale is a unique actor and I think he will show us great performance in other movies to come in the future .. he is the type of actor he will try everything and anything that makes his performance good .. keep in mind his awesome performance in ""The Machinist"" .. he has a great facial expresses that he uses very good .. Gary Oldman wasn't very good but wasn't bad either .. Cillian Murphy also was very good .. even Katie Holmes was good. The visual effects were convening and were so realistic that sometimes I feel that they didn't use much of computer effects. What can I say about this masterpiece !! in short, Christopher Nolan worked hardly on this movie and he surely has lifted it up to the masterpiece level .. everything sounds prefect in this movie. Do not miss it .. "
Batman,"A well made action film, especially of its sort, it constantly tackles below surface ideas, such as justice, fighting crime, fears and corruption, while at the same time the film offers exciting action on the surface. The visual effects are very effective, and the overall visual style suits the project very well. Cillian Murphy is worth noting for an intriguing performance, even if the rest of the cast members only act adequately. The film is somewhat slow to build up, focusing on some of the story elements for too long, but once the film gets going, it is superb. There are certain imperfections that one generally accepts in these types of movie blockbusters. Yes, the on screen romance is dull, but at least here it is not a useless subplot. Yes, some of the characters are inserted just for laughs, and not to add anything to the story. Yes, even some of the necessary characters have pointless moments of comic relief. Yes, the special effects tend to go over-the-top here and there. However, do all these points really matter? If you are expecting a flawless masterpiece then they do, and you will not find such a film here. But, if you just want to see an action film that is a cut above the rest, this is a great example: a film that is engaging both below as well as above the surface."
Batman,"I enjoyed the film BATMAN from Tim Burton, though I'll be the first to admit that it was very, very dark and disturbing. I'd also agree that the Batman role in this and subsequent films was a bit one-dimensional--with a much greater emphasis on the villains and amazing cartoon-like scenes. However, despite enjoying the first film, the subsequent films were a disappointment to me as they just seemed overloaded with special effects and were a bit light on character development."
Batman,"Director Christopher Nolan pulls out all the stops as he embarks on solidifying Batman lore with his retelling of how one Bruce Wayne became the capped crusader Batman. Nolan dazzles in many scenes and is always rock solid, never resorting to cheap humor or unnecessary special effects. This Batman is a dark tale that explains why Batman is the person he is, why he became the person he was to be, and what lies ahead. Christian Bales does a credible job in the lead. He is surrounded by first-rate performers lending their experience and acting savvy: Michael Caine as Alfred(very, very good), Morgan Freeman as Luscious(very, very good), Gary Oldman as policeman Gordon(very good) and villains Liam Neeson(very good), the ever impressive Tom Wilkinson(excellent), and Cillian Murphy(very good). Rutger Hauer is also along as is Katie Holmes(big deal huh?) I really enjoyed this film and was impressed with its cohesiveness and strong script. The script, the direction, the acting, the sets, and the special effects all blend together and make a fine film and probably the definitive Batman film to date. I know many people will compare this to the two Burton films - both good films in their own way. But this Batman is not that Batman. There are no one-liners here and there mixed in with an occasional over-blown scene. This film is a very serious take on a very serious man that has devoted his life to stopping crime in Gotham."
Batman,"Tim Burton made Batman look a bit childish in Michael Keaton's figure, and were always beaten by his great villains in both Batman (1989) and the fabulous sequel. But then suddenly Joel Schumacher decided to trash and destroy everything that was cool, stylish and fascinating about the knight of night. So he made Val Kilmer do Batman and topped it all in 1997 by making the horrifyingly bad Batman & Robin that included a terrible Arnie as the main bad-guy."
Batman,"This, the first part of Christopher Nolan's Batman trilogy is as much about how and why billionaire Bruce Wayne became Batman as what he does once he has; in fact he doesn't don the bat suit until an hour into the film. In the prologue we see a young Bruce Wayne fall into a well where he is terrified by the bats he disturbed; creating a life long phobia. The first time we see him as an adult he is in a Himalayan prison; he is released and invited to train to become part of an organisation called the crime fighting organisation; League of Shadows. Upon completing his training he learns that the league's methods are radical in the extreme... they intend to destroy Wayne's home city of Gotham and everything in it because they believe the world needs to be cleansed of its corruption. Gotham is indeed a corrupt city but Wayne is determined that it can be saved. He returns home and uses the resources of Wayne Industries to create his Batman persona."
Batman,"I was really in a hopeful mood when I went to see Batman Begins. I was measuring the movie, not against Schumacher's previous Bat-films, but by the Loeb/Lee ""Hush"" storyline in the Batman comic books, simply because that comic story is better by far. This, I must say, is the the best Batman movie yet. It really blew my mind. There was character, depth ... they really did their best to figure out why of all things would a vigilante dress up as a bat and fight crime in a metropolis. Their effort shows. Warner may have pumped more into the marketing than they could have possibly done, but they have the quality movie to prove it. I myself have to say if there is one Batman movie you must see in your lifetime, this should be it."
Batman,"Batman is such a Cool, Dark Character that No Matter how He is ""Drawn"" that Coolness is Teflon to Any and All Attempts at Bringing the Character to a New Palette or a New Generation. No Matter How or WhatBatman's Coolness Remains."
Batman,"While I wasn't totally blown away by Nolan and Bale's interpretation of how ""it all began"", I think it has its moments. Despite a busy plot where the League of Shadows adopt a broken Bruce Wayne, needing guidance and a path to a better him, train him in martial arts and how to engage, out- think, and outwit the enemy, and attempt to invest their philosophy on annihilating injustice (through whatever means necessary) among other things (dealing with Rutger Hauer's managing of his company, working in weapons which might not have been Pops Wayne's desired property in the business; trying to recover his shaky relationship with Holmes' assistant DA; building his crime-fighting lair, costume, weapons behind the symbol of the bat, what he fears the most due to being trapped in a well as a child; contending with a mind altering drug being used by Cilian Murphy's crazed attorney (he's the scarecrow villain); trying to recuperate from the loss of his parents and the nature of having to live up to his father's honored reputation; learning how to be the kind of crimefighter his father would be proud of...), I think there are distinctive personalities that work. Michael Caine as Alfred (never giving up on Bruce), the butler who has kept his affairs in order, Hauer as the company's chief operating executive in the company (with an obvious interest in attaining power in the company), Morgan Freeman as an old company employee in charge of a section of the company that dealt in ""abandoned weapons designs"" (Bruce's go-to guy for kevlar, the elaborately designed batmobile, among other things), and Murphy (the devious, cold- bloodedness is brought out well; that and he plays a prick, douchebag authentically) all bring it even if Katie Holmes (a target of undeserved vitriol) doesn't quite achieve what the part really needed, and Bale, while brooding and providing enough angst and inner anguish, speaks in that dark tone that has been quite the victim of mockery. Liam Neeson, as Bruce's mentor and adversary, is a bit stone-faced and delivers his lines as a man rooted in his philosophy to the point that when he talks about genocide to an entire city it feels like little more than crushing out ants. The action scenes are sparse, but not altogether satisfying to me. They don't have the pizazz I was accustomed to with Burton. The police chasing Batman in the batmobile, and the effects of the toxin on people, to me, are the film's best moments. Gary Oldman plays it straight in a part that he's seldom seen in...a straight-arrow cop totally in favor of justice. He plays the character with valor all the way. This isn't Romeo is Bleeding Oldman, for sure. Tom Wilkinson even shows up as a gangster running the criminal underground, victim of Murphy's toxin when he threatens to expose the plan to poison the city's water supply. A ton of faces, a lot of subplots eventually converging, and Bruce's developing into Batman: there's no way around a lengthy movie. Holmes, if anything, suffers from not having the right chemistry with Bale, but it works both ways. She just lacks this passion and energy the part kind of needs."
